voltage,current
1.5,-414.6309677
1.480000019,-385.6563679
1.460000038,-356.9032535
1.440000057,-328.7029291
1.419999957,-301.1206642
1.399999976,-274.3710787
1.379999995,-248.5026629
1.360000014,-223.5535009
1.340000033,-199.5954201
1.320000052,-176.744982
1.299999952,-154.6317511
1.279999971,-134.3902016
1.25999999,-115.4326765
1.24000001,-97.9093727
1.220000029,-81.94844338
1.200000048,-67.59257541
1.179999948,-54.94284036
1.159999967,-43.96051523
1.139999986,-34.61669053
1.120000005,-26.83426084
1.100000024,-20.49933927
1.080000043,-15.22049901
1.059999943,-11.35139249
1.039999962,-8.442671007
1.019999981,-6.241458833
1,-4.585986776
0.980000019,-3.342190565
0.959999979,-2.40110113
0.939999998,-1.691137359
0.920000017,-1.059209736
0.899999976,-0.731692486
0.879999995,-0.483381943
0.860000014,-0.311966484
0.839999974,-0.198958746
0.819999993,-0.115442899
0.800000012,-0.074565833
0.779999971,-0.047888804
0.75999999,-0.030407811
0.74000001,-0.018785354
0.720000029,-0.012798244
0.699999988,-0.005289909
0.680000007,-0.001331143
0.660000026,0.001430179
0.639999986,0.003445972
0.620000005,0.004951289
0.600000024,0.006061799
0.579999983,0.00686974
0.560000002,0.00755718
0.540000021,0.0080433
0.519999981,0.008421773
0.5,0.008725819
0.479999989,0.008934018
0.460000008,0.009107918
0.439999998,0.009223239
0.419999987,0.009304213
0.400000006,0.009333488
0.379999995,0.009329098
0.360000014,0.009261092
0.340000004,0.009157813
0.319999993,0.009040986
0.300000012,0.008859674
0.280000001,0.00861869
0.25999999,0.008335331
0.239999995,0.008043775
0.219999999,0.007722064
0.200000003,0.007392933
0.180000007,0.007057088
0.159999996,0.006717876
0.140000001,0.00641114
0.119999997,0.006108554
0.100000001,0.005820996
0.079999998,0.005572417
0.059999999,0.005329231
0.039999999,0.005107943
0.02,0.004902814
0,0.004690382
-0.02,0.004538601
-0.039999999,0.004375754
-0.059999999,0.004224923
-0.079999998,0.004085683
-0.100000001,0.003956485
-0.119999997,0.003846026
-0.140000001,0.003741085
-0.159999996,0.003639389
-0.180000007,0.003557447
-0.200000003,0.003472437
-0.219999999,0.003399197
-0.239999995,0.003321846
-0.25999999,0.003267786
-0.280000001,0.003217398
-0.300000012,0.00316194
-0.319999993,0.003216872
-0.340000004,0.003136419
-0.360000014,0.003140306
-0.379999995,0.003247064
-0.400000006,0.003326044
-0.419999987,0.003225072
-0.439999998,0.003243009
-0.460000008,0.003409703
-0.479999989,0.003684084
-0.5,0.004756734
-0.519999981,0.026339932
-0.540000021,0.061925999
-0.560000002,0.259659565
-0.579999983,0.459244584
-0.600000024,0.784614916
-0.620000005,1.918551202
-0.639999986,2.788306909
-0.660000026,3.913757324
-0.680000007,5.371731991
-0.699999988,7.195584861
-0.720000029,9.411861273
-0.74000001,11.97953589
-0.75999999,14.85180398
-0.779999971,19.70202516
-0.800000012,22.79849377
-0.819999993,26.12828562
-0.839999974,29.65372448
-0.860000014,33.34974162
-0.879999995,37.23798258
-0.899999976,41.23483423
-0.920000017,45.32188947
-0.939999998,49.49054319
-0.959999979,53.62385284
-0.980000019,57.73118551
-1,61.7192781
-1.019999981,65.53205885
-1.039999962,69.00420643
-1.059999943,72.14326381
-1.080000043,74.83326207
-1.100000024,77.15058505
-1.120000005,78.94786059
-1.139999986,80.14969004
-1.159999967,81.0048135
-1.179999948,81.4499472
-1.200000048,81.5585194
-1.220000029,81.44643743
-1.24000001,81.40221885
-1.25999999,81.18955403
-1.279999971,81.08232878
-1.299999952,81.12575459
-1.320000052,81.33402448
-1.340000033,81.6325557
-1.360000014,82.13562383
-1.379999995,82.51721209
-1.399999976,83.31626377
-1.419999957,84.61689807
-1.440000057,85.69461532
-1.460000038,86.86393315
-1.480000019,89.58668163
-1.5,118.2113505
